Water kind,number,R_1,G_1,B_1,R_2,G_2,B_2,R_3,G_3,B_3
3.0,61.0,0.5420360784313725,0.5041545098039216,0.21941176470588244,0.009204374668246007,0.005525477170554778,0.014827004468698389,0.006723614347766027,-0.003510159012061821,-0.011343847484139961
3.0,62.0,0.5850074509803921,0.5338694117647059,0.2229274509803922,0.008830765129042979,0.005911318371600921,0.012409975864648922,-0.005051605107008274,-0.0031064990940286013,0.0069887027154249045
3.0,63.0,0.5759741176470587,0.5358635294117646,0.2332294117647059,0.009232252477762347,0.005482791869999677,0.01287821746974327,0.0032072153472147502,-0.0026854854378266803,-0.004021677246672341
3.0,64.0,0.5089152941176469,0.4733141176470589,0.2243925490196079,0.008445362256118014,0.006670052185352442,0.010205166379738215,-0.004584354613214113,-0.0040269304316154185,-0.005950777513938183
3.0,65.0,0.5559694117647059,0.588973725490196,0.22118000000000002,0.007609366291835459,0.005144648339386043,0.011368612699433782,-0.0029431030582074092,0.002713813732049747,0.0067601374210824565
3.0,66.0,0.5156043137254901,0.5184439215686274,0.15814666666666666,0.00780004159138747,0.0061636153303716345,0.01185093188503069,-0.0035599138610265535,-0.0026428753239115628,-0.006503750293887861
3.0,67.0,0.5108117647058823,0.4993678431372549,0.17487411764705882,0.0076406720438091,0.005721210541281453,0.01504184581649106,-0.002011771247544856,0.0024697419581391393,-0.006246924535896109
3.0,68.0,0.5594399999999998,0.5417423529411765,0.176121568627451,0.007435782394821999,0.005814613244391515,0.013018827640218642,0.005042422415655591,0.003008191370948089,0.0026026701513797205
3.0,69.0,0.552629019607843,0.5378882352941177,0.1622525490196078,0.007864152081831007,0.006679592716773688,0.015119782987891153,0.0026507347860138756,0.004041580915059554,0.01151316379814744
3.0,7.0,0.5088176470588235,0.4931678431372549,0.1886137254901961,0.0129296726944714,0.008502969298407336,0.012071673529672564,0.004147880174998245,-0.00465949274282171,-0.007669190012390303
3.0,70.0,0.4954388235294118,0.48568549019607843,0.13563019607843135,0.007611075106906253,0.005986579839743554,0.012605055960029638,-0.0008229606489464792,-0.002300644503774426,0.008602647645972832
3.0,71.0,0.5576066666666665,0.5769090196078429,0.09478470588235294,0.007058293999746049,0.006225668683561482,0.010247206642938524,-0.003125639086411499,-0.0015344425310516816,-0.00576095877160593
3.0,72.0,0.5616258823529411,0.5861050980392156,0.11332549019607846,0.007563593612005215,0.005886709184352976,0.011039056175492303,-0.0025848963460259463,-0.0023445135071482933,0.005668298823525321
3.0,73.0,0.5431298039215686,0.5566305882352941,0.22424705882352947,0.007711439786158487,0.005991529789588871,0.012445474156882066,-0.0033175347632809736,-0.002475763557775922,0.003765225188779287
3.0,74.0,0.5399560784313724,0.5489717647058823,0.25428470588235297,0.012019946615831676,0.009440357841242236,0.009433981327673282,-0.0096675753448459,-0.007787150088885131,-0.0035802732805691887
3.0,75.0,0.5713262745098038,0.5388772549019608,0.18365490196078432,0.009524472826464908,0.006618223428785525,0.00937950025269941,0.0028943221433318797,0.003160075367066301,0.0023224531975316407
3.0,76.0,0.5289650980392157,0.49024156862745105,0.2643454901960784,0.008681405965325786,0.006026553366768335,0.011831415046684838,-0.004229157226438028,-0.0035261609997142146,0.006365067574239894
3.0,77.0,0.5884654901960783,0.5313905882352941,0.20689568627450985,0.008954800688084673,0.008463485438913555,0.015220955950217014,-0.004953460663707715,0.005842444484588807,0.009460147258145025
3.0,78.0,0.5310180392156862,0.48039254901960793,0.1652756862745098,0.008820328691803339,0.005641882145234435,0.01216469571180723,-0.0046081960350974754,-0.002937502316974924,-0.005321511967606394
3.0,8.0,0.5544192156862744,0.5443917647058824,0.24578901960784313,0.008273716521773063,0.006931603002520026,0.00975513631406344,-0.0032010319082549014,-0.003444124360171467,-0.006344834187265811
3.0,9.0,0.5504274509803921,0.5374737254901961,0.22897254901960787,0.008212591489737974,0.0077995715139752815,0.01168960078994231,-0.003628420111062733,-0.002105435684301918,0.0019769546139648533
4.0,1.0,0.420364705882353,0.4359529411764708,0.16721372549019603,0.011316665265257018,0.007306942131043642,0.01077221406789915,-0.006444128047438744,0.003369058740441039,-0.007374869486422637
4.0,10.0,0.4603196078431373,0.482224705882353,0.24531960784313728,0.010170826762456963,0.006270869912372668,0.011445881049648002,0.0043382498597374615,-0.0026671989392702987,0.003920792950177544
4.0,11.0,0.4098290196078432,0.3853721568627452,0.17007176470588234,0.013202098699564733,0.00884959460773549,0.012631015883344074,0.006935397981896251,0.004295802986326602,-0.007417579931020933
4.0,12.0,0.4380823529411766,0.4540133333333335,0.17833921568627453,0.009408560729156877,0.006647553269828067,0.012407813235877805,-0.006033520955821245,0.0031783966844953276,-0.004830543983059994
4.0,13.0,0.4263898039215687,0.4594458823529412,0.25608745098039215,0.021671049380175052,0.014367459875286719,0.01730372536021627,0.011411822150919265,0.00735641677299897,-0.00621544348810946
4.0,14.0,0.4510800000000001,0.48462705882352947,0.22794666666666671,0.008598485100339552,0.00559647275909831,0.0115310276578715,0.006372267982997497,0.0020126701393445756,0.009107365472353957
4.0,15.0,0.46127254901960785,0.46782431372549027,0.12269921568627451,0.009856252297022462,0.00685911047729896,0.011916525707137696,-0.0019362529980969986,-0.002130739110884145,0.007305052072740211
4.0,16.0,0.4365792156862746,0.4722098039215687,0.19117058823529415,0.010085610253185568,0.006908995690640369,0.014019291234598562,0.009224932856766177,0.008645613138156285,0.00858111439711694
4.0,17.0,0.458687843137255,0.4871368627450981,0.21831725490196086,0.009095843920405366,0.005841352523855967,0.011975492846307284,0.003916418017897576,-0.002830549426609731,-0.007645621773370767
4.0,18.0,0.4355254901960786,0.4760623529411765,0.23629843137254902,0.009009814802954876,0.006131411350730327,0.013811112648981074,-0.003377926221609591,-0.0023564211535951696,-0.00393714342251337
4.0,19.0,0.4817588235294118,0.47712941176470586,0.20601137254901963,0.008189553411673956,0.006300163244011369,0.011983660277586171,0.004367204320590869,-0.001887792544418183,-0.007255305961039513
4.0,2.0,0.39884862745098043,0.4256145098039216,0.19142509803921567,0.014474678756564118,0.010454048116877425,0.015702041311423054,0.009096091711134813,0.006322133016840252,0.0065081032866347276
4.0,20.0,0.4859117647058823,0.48596784313725494,0.20240784313725493,0.007930827194707411,0.006509195294014824,0.012191225312705205,0.004752131881308451,-0.0012601255853703338,0.005587882286707038
4.0,21.0,0.487918431372549,0.487483137254902,0.19725450980392162,0.008008330303400701,0.00619013460253809,0.01159442785337908,0.004951058015953818,0.003103769216975588,0.00787708339015892
4.0,22.0,0.46269333333333346,0.47284509803921576,0.1642854901960784,0.008108857380192536,0.006042906626129386,0.011047072159917334,-0.004192696034276062,-0.004099610840108606,-0.006815006517218504
4.0,23.0,0.452610980392157,0.45421725490196097,0.16913450980392153,0.009654636239792881,0.006345329305754123,0.011929938696127015,0.0063386414134690245,0.0038067234697988245,0.007567795344012619
4.0,3.0,0.40203921568627454,0.4313968627450982,0.17730470588235295,0.010598542550308315,0.007290913865242705,0.010845855568212954,0.00633000205642475,-0.0035224461720396397,0.006854898462441571
4.0,4.0,0.48890823529411764,0.4738439215686275,0.18297058823529413,0.008872763242999366,0.008752891945887274,0.011049637228940852,0.0029456588835084906,-0.005501770779101734,0.006704893340726487
4.0,5.0,0.43786117647058836,0.43131333333333344,0.18970627450980393,0.011545339698024966,0.009135211409967797,0.011684432010299279,-0.0024969312599190255,-0.0051841933975564644,0.005517643106513788
4.0,6.0,0.4619054901960785,0.4627180392156863,0.23990941176470587,0.008206542892804604,0.0063817458703485,0.012086708642048506,-0.005006275935414179,-0.00254423310919255,-0.007306985015616342
4.0,7.0,0.4791725490196079,0.47824000000000005,0.26150588235294114,0.008630372945476254,0.007883248958925785,0.021257269240864962,0.002932399777346161,0.007700466673972702,0.029132768922451993
4.0,8.0,0.4735203921568628,0.4535580392156864,0.2699580392156863,0.008389631936457018,0.0068993496732018406,0.012336107739942632,0.0037315621522050254,0.0021909194252580145,0.004083735821085073
4.0,9.0,0.4177603921568628,0.41495294117647064,0.19490470588235292,0.00910122053067719,0.005845940898639701,0.013321632414838596,0.005014311246302449,-0.0019470369435297247,-0.008152104975277238
